"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YML128C",296.809409219114,-3.12059007570206,0.279310811029582,-11.1724643389172,5.56160979887437e-29,9.45126065196213e-27
"YBR066C",171.873174137519,-3.10125213848031,0.330476184130179,-9.38419253006955,6.34003566100746e-21,4.2045260883608e-19
"YDL024C",15.4687833155258,-3.09901436376119,0.927501115560196,-3.34125135999371,0.00083401679851477,0.00338461444053979
"YOR028C",169.685750305972,-3.09145766122834,0.350155059854293,-8.82882475699411,1.05781307200636e-18,5.75238748557057e-17
"YDL210W",26.916686095688,-3.09037568860606,0.719460239340872,-4.29540858496543,1.74371881113531e-05,0.000114107616064426
"YNL210W",67.6703083085272,-3.0770168641,0.461617437442672,-6.66572926955806,2.63354334864956e-11,5.68301933728425e-10
"YIL121W",347.12093996938,-3.07085328091285,0.263320396232818,-11.6620410908,1.99208900850858e-31,4.01221482528506e-29
"YGR248W",77.6750751631979,-3.03757268796368,0.433479466883652,-7.00742000492259,2.42752725386887e-12,6.08336092467231e-11
"YML123C",6793.01348441767,-3.02861544529507,0.181401159343794,-16.6956785516194,1.4090806458078e-62,1.9156451379757e-59
"YOR178C",131.60498567806,-3.02293696281797,0.359238089657473,-8.41485646942474,3.9337626946525e-17,1.78265012779336e-15
"YHR022C",310.891304854724,-3.02098619042437,0.268385827893099,-11.2561315705077,2.16035320692888e-29,3.78967765783201e-27
"YHL021C",721.357503343523,-3.00850583501489,0.226371190594091,-13.2901445061067,2.64067743644839e-40,1.1966669916172e-37
"YHR124W",123.958878930616,-2.98607015908567,0.358209911011495,-8.33609028475442,7.67872968796228e-17,3.36749451960797e-15
